id,category_id,slug,name,image,small_description,quantity,description,original_price,selling_price,status,trending,tag,meta_title,meta_keywords,meta_description
428,10,product-428,Product 428,product_428.jpg,Small desc for product 428,10,Long description for product 428,49.94,204.01,1,0,Popular,Meta Title Product 428,"keyword428, product",Meta description for product 428
429,4,product-429,Product 429,product_429.jpg,Small desc for product 429,61,Long description for product 429,902.52,354.65,0,0,Popular,Meta Title Product 429,"keyword429, product",Meta description for product 429
430,7,product-430,Product 430,product_430.jpg,Small desc for product 430,13,Long description for product 430,728.65,123.11,1,1,Popular,Meta Title Product 430,"keyword430, product",Meta description for product 430
431,8,product-431,Product 431,product_431.jpg,Small desc for product 431,97,Long description for product 431,814.13,151.53,1,0,Sale,Meta Title Product 431,"keyword431, product",Meta description for product 431
432,7,product-432,Product 432,product_432.jpg,Small desc for product 432,76,Long description for product 432,833.66,289.35,0,1,New,Meta Title Product 432,"keyword432, product",Meta description for product 432
433,2,product-433,Product 433,product_433.jpg,Small desc for product 433,74,Long description for product 433,591.06,246.36,1,0,Sale,Meta Title Product 433,"keyword433, product",Meta description for product 433
434,5,product-434,Product 434,product_434.jpg,Small desc for product 434,29,Long description for product 434,186.32,508.92,1,1,Popular,Meta Title Product 434,"keyword434, product",Meta description for product 434
435,9,product-435,Product 435,product_435.jpg,Small desc for product 435,8,Long description for product 435,935.46,556.03,1,0,Sale,Meta Title Product 435,"keyword435, product",Meta description for product 435
436,1,product-436,Product 436,product_436.jpg,Small desc for product 436,96,Long description for product 436,139.02,294.71,0,1,Popular,Meta Title Product 436,"keyword436, product",Meta description for product 436
437,9,product-437,Product 437,product_437.jpg,Small desc for product 437,88,Long description for product 437,385.95,476.7,0,1,New,Meta Title Product 437,"keyword437, product",Meta description for product 437
438,10,product-438,Product 438,product_438.jpg,Small desc for product 438,37,Long description for product 438,95.39,162.55,1,1,Sale,Meta Title Product 438,"keyword438, product",Meta description for product 438
439,4,product-439,Product 439,product_439.jpg,Small desc for product 439,66,Long description for product 439,855.94,112.77,1,1,Popular,Meta Title Product 439,"keyword439, product",Meta description for product 439
440,9,product-440,Product 440,product_440.jpg,Small desc for product 440,25,Long description for product 440,776.44,700.09,0,0,New,Meta Title Product 440,"keyword440, product",Meta description for product 440
441,1,product-441,Product 441,product_441.jpg,Small desc for product 441,78,Long description for product 441,140.41,290.92,1,1,New,Meta Title Product 441,"keyword441, product",Meta description for product 441
442,7,product-442,Product 442,product_442.jpg,Small desc for product 442,27,Long description for product 442,477.36,84.72,1,1,New,Meta Title Product 442,"keyword442, product",Meta description for product 442
443,9,product-443,Product 443,product_443.jpg,Small desc for product 443,71,Long description for product 443,590.36,82.31,0,0,Sale,Meta Title Product 443,"keyword443, product",Meta description for product 443
444,6,product-444,Product 444,product_444.jpg,Small desc for product 444,45,Long description for product 444,694.08,434.99,1,1,Popular,Meta Title Product 444,"keyword444, product",Meta description for product 444
445,6,product-445,Product 445,product_445.jpg,Small desc for product 445,98,Long description for product 445,311.79,872.07,1,0,Sale,Meta Title Product 445,"keyword445, product",Meta description for product 445
446,7,product-446,Product 446,product_446.jpg,Small desc for product 446,67,Long description for product 446,958.25,781.42,0,0,Popular,Meta Title Product 446,"keyword446, product",Meta description for product 446
447,6,product-447,Product 447,product_447.jpg,Small desc for product 447,64,Long description for product 447,505.56,288.74,0,0,Popular,Meta Title Product 447,"keyword447, product",Meta description for product 447
448,9,product-448,Product 448,product_448.jpg,Small desc for product 448,67,Long description for product 448,642.46,375.16,0,0,New,Meta Title Product 448,"keyword448, product",Meta description for product 448
449,7,product-449,Product 449,product_449.jpg,Small desc for product 449,55,Long description for product 449,345.92,323.56,1,1,New,Meta Title Product 449,"keyword449, product",Meta description for product 449
450,5,product-450,Product 450,product_450.jpg,Small desc for product 450,67,Long description for product 450,234.9,517.03,1,1,Sale,Meta Title Product 450,"keyword450, product",Meta description for product 450
451,4,product-451,Product 451,product_451.jpg,Small desc for product 451,38,Long description for product 451,383.35,416.77,0,1,Popular,Meta Title Product 451,"keyword451, product",Meta description for product 451
452,5,product-452,Product 452,product_452.jpg,Small desc for product 452,35,Long description for product 452,333.54,428.15,1,0,Sale,Meta Title Product 452,"keyword452, product",Meta description for product 452
453,4,product-453,Product 453,product_453.jpg,Small desc for product 453,72,Long description for product 453,267.51,111.62,0,0,Popular,Meta Title Product 453,"keyword453, product",Meta description for product 453
454,8,product-454,Product 454,product_454.jpg,Small desc for product 454,7,Long description for product 454,861.88,553.23,1,1,Popular,Meta Title Product 454,"keyword454, product",Meta description for product 454
455,4,product-455,Product 455,product_455.jpg,Small desc for product 455,71,Long description for product 455,646.5,207.47,1,1,Sale,Meta Title Product 455,"keyword455, product",Meta description for product 455
456,9,product-456,Product 456,product_456.jpg,Small desc for product 456,85,Long description for product 456,346.46,305.07,1,1,Sale,Meta Title Product 456,"keyword456, product",Meta description for product 456
457,7,product-457,Product 457,product_457.jpg,Small desc for product 457,80,Long description for product 457,306.39,318.21,1,0,New,Meta Title Product 457,"keyword457, product",Meta description for product 457
458,5,product-458,Product 458,product_458.jpg,Small desc for product 458,34,Long description for product 458,759.5,877.35,0,0,New,Meta Title Product 458,"keyword458, product",Meta description for product 458
459,6,product-459,Product 459,product_459.jpg,Small desc for product 459,25,Long description for product 459,871.2,249.84,1,0,Popular,Meta Title Product 459,"keyword459, product",Meta description for product 459
460,2,product-460,Product 460,product_460.jpg,Small desc for product 460,74,Long description for product 460,816.07,158.38,0,0,New,Meta Title Product 460,"keyword460, product",Meta description for product 460
461,4,product-461,Product 461,product_461.jpg,Small desc for product 461,39,Long description for product 461,306.87,139.45,1,1,New,Meta Title Product 461,"keyword461, product",Meta description for product 461
462,2,product-462,Product 462,product_462.jpg,Small desc for product 462,26,Long description for product 462,875.07,367.28,1,0,Sale,Meta Title Product 462,"keyword462, product",Meta description for product 462
463,4,product-463,Product 463,product_463.jpg,Small desc for product 463,26,Long description for product 463,717.64,325.32,0,0,Sale,Meta Title Product 463,"keyword463, product",Meta description for product 463
464,1,product-464,Product 464,product_464.jpg,Small desc for product 464,33,Long description for product 464,931.83,618.4,1,1,Sale,Meta Title Product 464,"keyword464, product",Meta description for product 464
465,9,product-465,Product 465,product_465.jpg,Small desc for product 465,3,Long description for product 465,877.61,358.77,0,0,New,Meta Title Product 465,"keyword465, product",Meta description for product 465
466,2,product-466,Product 466,product_466.jpg,Small desc for product 466,88,Long description for product 466,754.0,350.95,1,1,New,Meta Title Product 466,"keyword466, product",Meta description for product 466
467,8,product-467,Product 467,product_467.jpg,Small desc for product 467,7,Long description for product 467,293.47,771.03,0,1,Sale,Meta Title Product 467,"keyword467, product",Meta description for product 467
468,1,product-468,Product 468,product_468.jpg,Small desc for product 468,47,Long description for product 468,364.34,670.07,1,0,Sale,Meta Title Product 468,"keyword468, product",Meta description for product 468
469,2,product-469,Product 469,product_469.jpg,Small desc for product 469,75,Long description for product 469,61.64,831.69,1,1,Popular,Meta Title Product 469,"keyword469, product",Meta description for product 469
470,9,product-470,Product 470,product_470.jpg,Small desc for product 470,96,Long description for product 470,883.59,251.92,1,1,Sale,Meta Title Product 470,"keyword470, product",Meta description for product 470
471,2,product-471,Product 471,product_471.jpg,Small desc for product 471,81,Long description for product 471,730.76,82.64,0,1,Popular,Meta Title Product 471,"keyword471, product",Meta description for product 471
472,4,product-472,Product 472,product_472.jpg,Small desc for product 472,75,Long description for product 472,853.6,54.85,0,1,Popular,Meta Title Product 472,"keyword472, product",Meta description for product 472
